vin,lat,lng,currentElectricity,averageEnergyConsumption,chargeStatus,bcuSOH
LS6A2E0E3KA000961,32.04551,118.74854,87,976486.44,3,100
LS6A2E0E2KA001261,32.23229,118.75736,50,1002700.8,3,100
LS6A2E0E0KA002991,32.02102,118.8956,88,956825.6,3,100
LS5A2AJX2KA004433,37.87049,112.55929,53,983040,3,99.6
LS6A2E0E6KA003062,32.02881,118.83202,44,806092.8,3,100
LS5A2DJX9KA001112,31.96594,118.8,31,812646.44,1,100
LS5A2DJX6KA005232,29.61797,106.48832,68,845414.44,3,99.700005
LS6A2E0E4KA002640,32.10084,118.79843,98,1245184,3,100
LS6A2E0EXKA002657,31.93185,118.85549,71,812646.44,3,100
LS6A2E0E8KA009137,29.92868,121.52778,94,1238630.4,3,100
LS6A2E0E3KA002399,32.13185,118.9764,91,819200,3,100
LS6A2E0E2KA001020,32.00182,118.74998,81,825753.6,3,100
LS6A2E0E0KA002733,32.13211,118.86258,84,983040,3,100
LS6A2E0EXKA009625,30.37071,120.17592,49,1022361.6,3,100
LS6A2E0E8KA009266,0,0,90,904396.8,3,100
LS6A2E0E0KA002439,32.0857,118.81615,92,819200,3,100
LS6A2E0E1KA001381,31.89427,118.80574,75,930611.2,3,100
LS5A2DJX5KA002676,31.99945,118.71962,87,1061683.2,3,100
LS5A2DJX5KA002824,32.05152,118.88477,80,943718.44,3,100
LS6A2E0E3KA002029,31.97787,118.67926,36,996147.2,3,100
LS6A2E0E6KA009105,38.37459,112.83807,66,917504,3,100
LS5A2AJX4KA003462,35.07763,111.03194,64,1146880,1,99.5
LS5A2DJX4KA001034,31.93313,118.88905,94,871628.8,3,100
LS6A2E0E9KA002732,32.0411,118.81979,88,806092.8,3,100
LS5A2DJX2KA001145,32.13692,118.93913,86,917504,3,100
LS6A2E0E0KA002389,32.23138,118.73449,58,865075.2,1,100
LS6A2E0E0KA001100,32.02091,118.77318,90,1015808,3,99.3
LS6A2E0E2KA001745,32.00051,118.74911,82,983040,3,100
LS5A2DJXXKA002947,32.04929,118.61669,98,884736,3,99.6
LS5A2DJX2KA002277,32.04444,118.7695,83,806092.8,3,100
LS6A2E0E0KA002845,31.91426,118.89522,93,943718.44,3,100
LS5A2DJX5KA001138,32.1094,118.87099,84,963379.2,3,95.8
LS5A2DJX0KA001208,32.04612,118.78329,87,819200,3,93.5
LS5A2AJXXKA003496,35.07503,111.01454,54,1074790.4,3,99.5
LS5A2DJX3KA001266,32.07189,118.61749,97,884736,3,99.5
LS6A2E0E6KA002834,32.0965,118.81261,73,806092.8,1,100
LS5A2DJX9KA003104,32.00845,118.75477,87,858521.6,3,89.8
LS5A2AJX4KA003493,35.0973,111.00983,22,1107558.4,3,99.9
LS5A2DJX3KA002529,32.03727,118.85802,89,806092.8,3,97.4
LS6A2E0E9KA001662,31.92104,118.83103,100,851968,3,100
LS6A2E0E9KA010183,30.37102,120.17603,51,989593.6,3,100
LS6A2E0EXKA002657,31.9559,118.85514,69,812646.44,3,100
LS6A2E0E0KA002666,31.94691,118.81405,72,897843.2,3,100
LS6A2E0E6KA002218,32.22865,118.74536,91,878182.44,3,100
LS6A2E0E5KA002081,32.08562,118.77471,54,1068236.9,3,99.9
LS5A2DJX6KA002492,31.9874,118.79532,59,1101004.9,3,100
LS6A2E0E7KA001210,32.09668,118.81264,76,806092.8,1,100
LS5A2DJX4KA002815,29.5338,106.47259,69,897843.2,3,99.4
LS6A2E0E8KA001135,32.08682,118.79198,11,924057.6,3,100
LS5A2AJX7KA004637,27.23141,111.46596,63,878182.44,3,94.6
LS5A2DJX5KA001060,32.11583,118.90312,91,871628.8,3,95.6
LS6A2E0E7KA001482,32.12881,118.97292,92,956825.6,3,100
LS6A2E0E8KA002527,32.08992,118.75316,79,1101004.9,1,100
LS6A2E0E1KA001509,32.05233,118.89093,99,897843.2,3,100
LS5A2DJX9KA005628,29.53613,106.45229,96,858521.6,3,100
LS6A2E0E0KA009052,29.90758,121.82508,72,1094451.2,3,100
LS5A2DJX1KA001217,32.08726,118.80643,94,904396.8,3,98
LS5A2DJX2KA002487,31.97988,118.75822,94,969932.8,3,98.5
LS5A2AJX5KA003955,27.11248,111.03648,52,871628.8,3,99.5
LS5A2DJXXKA004391,29.56811,106.49582,96,1035468.8,3,100
LS5A2AJX6KA003947,35.42906,116.54123,85,1087897.6,1,99.6
LS5A2DJX6KA002475,32.02574,118.7536,94,917504,3,97.4
LS6A2E0E2KA002944,31.93012,118.84414,98,806092.8,1,100
LS6A2E0EXKA000973,32.06101,118.74356,97,871628.8,3,100
LS6A2E0EXKA001511,32.04103,118.73913,55,806092.8,3,100
LS6A2E0E0KA009004,29.9538,121.69973,89,1074790.4,3,100
LS6A2E0E9KA002049,32.23412,118.7583,71,989593.6,3,100
LS5A2AJX0KA003460,35.06614,111.02135,72,838860.8,3,100
LS5A2DJX5KA002516,32.10485,118.83315,98,910950.44,3,100
LS6A2E0E1KA002854,32.02859,118.72352,58,871628.8,3,100
LS5A2DJX8KA002154,32.00826,118.8612,42,825753.6,3,99.6
LS6A2E0E2KA009022,38.46503,112.72082,72,1028915.2,3,100
LS5A2DJX4KA002474,31.94602,118.74692,23,1127219.2,3,98.6
LS6A2E0E5KA001951,31.91477,118.89485,69,1048576,3,100
LS5A2DJX8KA002798,31.99061,118.85697,90,969932.8,3,99
LS6A2E0EXKA001766,32.23345,118.75632,83,989593.6,3,100
LS5A2DJX1KA002805,31.95263,118.83979,85,963379.2,3,99.5
LS5A2DJX4KA003141,29.60874,106.54413,56,832307.2,1,100
LS6A2E0E6KA009072,29.84519,121.59438,95,1101004.9,3,100
LS6A2E0E2KA002653,31.93035,118.80359,82,858521.6,3,99.9
LS6A2E0E0KA002909,0,0,93,950272,3,100
LS6A2E0E6KA002445,0,0,89,897843.2,3,100
LS6A2E0E8KA010031,30.37018,120.17607,48,943718.44,3,100
LS6A2E0EXKA009432,30.32106,120.14844,50,924057.6,3,100
LS6A2E0E3KA009031,29.86293,121.529,42,1114112,3,100
LS5A2AJX1KA003435,35.08741,111.04076,97,1277952,3,98
LS5A2DJX0KA004349,29.57554,106.539,81,819200,3,99.6
LS6A2E0E7KA002552,32.11597,118.82728,59,956825.6,1,100
LS6A2E0E2KA001101,32.12968,118.72443,86,851968,3,100
LS6A2E0E4KA009023,29.43302,119.94858,29,1035468.8,3,100
LS6A2E0E4KA009121,29.84337,121.54033,78,917504,3,100
LS6A2E0E0KA001744,31.93003,118.82098,65,917504,3,100
LS6A2E0E7KA001014,31.91724,118.85839,70,969932.8,1,100
LS6A2E0E7KA003149,32.07009,118.88934,75,1094451.2,3,100
LS5A2DJX1KA002822,32.03769,118.7831,82,969932.8,3,93
LS6A2E0E0KA001114,31.92559,118.86247,93,845414.44,3,100
LS5A2DJX7KA002971,0,0,84,812646.44,3,99
LS6A2E0E4KA002654,32.10164,118.7493,76,884736,3,100
LS5A2DJX4KA002880,32.00225,118.80346,95,969932.8,3,100
LS6A2E0E4KA003156,32.06024,118.75072,86,858521.6,3,100
LS6A2E0E8KA008179,29.52585,106.49659,90,1009254.44,3,100
LS6A2E0E5KA002887,31.86971,118.82587,19,851968,3,100
LS6A2E0E2KA009991,30.37029,120.1767,51,963379.2,3,100
LS5A2DJX5KA002676,32.06009,118.73384,85,1061683.2,3,100
LS6A2E0E9KA003217,0,0,88,956825.6,3,100
LS6A2E0E0KA002053,32.04753,118.80098,71,963379.2,3,100
LS5A2DJXXKA002589,32.08547,118.77472,84,950272,1,100
LS6A2E0E6KA002641,32.0502,118.74755,67,891289.6,3,100
LS5A2DJX9KA002342,32.05136,118.77885,88,806092.8,3,98.6
LS6A2E0E8KA002429,32.11599,118.82737,25,904396.8,1,100
LS5A2AJX5KA004376,27.24701,111.46934,78,904396.8,3,99.6
LS6A2E0E3KA001186,0,0,38,832307.2,1,100
LS5A2DJX3KA002191,32.04197,118.86505,6,969932.8,3,99.9
LS6A2E0E1KA003115,32.14031,118.82618,77,969932.8,3,100
LS6A2E0E5KA011136,29.76274,106.65689,65,865075.2,3,100
LS5A2DJX6KA004369,29.63053,106.48507,56,884736,3,100
LS5A2DJX1KA002786,32.07826,118.72685,80,838860.8,3,98.4
LS5A2AJX8KA003478,35.03598,110.98395,68,983040,3,99.8
LS5A2AJX3KA002061,29.45742,106.55368,38,956825.6,3,96.5
LS6A2E0EXKA009415,30.32171,120.14854,51,891289.6,3,100
LS6A2E0E9KA003203,32.13168,118.95354,86,910950.44,3,100
LS5A2DJX1KA002738,32.06945,118.76706,43,956825.6,1,99.1
LS6A2E0E5KA001142,31.96419,118.75715,53,1074790.4,3,100
LS5A2DJX4KA002166,29.57069,106.48449,95,1015808,1,100
LS6A2E0E1KA002899,32.09337,118.6684,76,806092.8,3,100
LS6A2E0E1KA000991,32.04118,118.89486,40,1061683.2,1,100
LS6A2E0E3KA001351,32.13588,118.7281,78,806092.8,1,100
LS6A2E0E0KA008919,28.98258,119.84593,89,884736,3,100
LS5A2DJX8KA003059,0,0,37,806092.8,3,98.5
LS5A2DJX0KA005291,29.552,106.51511,97,1061683.2,1,100
LS6A2E0E9KA001113,32.08804,118.81678,72,825753.6,3,100
LS5A2DJX2KA002909,29.6287,106.55245,100,825753.6,3,99.6
LS6A2E0E9KA001340,31.92538,118.80336,16,1068236.9,3,100
LS6A2E0E2KA002023,32.04574,118.91793,96,924057.6,3,99.9
LS5A2AJX4KA003493,35.0602,110.98405,28,1107558.4,3,99.9
LS5A2AJX2KA003394,27.81838,113.09283,100,1042022.44,3,99.700005
LS6A2E0E7KA002521,32.11596,118.8274,91,832307.2,1,100
LS6A2E0E5KA001142,31.96552,118.75713,57,1074790.4,3,100
LS5A2DJX3KA002854,32.04389,118.75757,74,832307.2,3,99.5
LS6A2E0E0KA002747,31.98146,118.75774,51,851968,3,100
LS6A2E0E6KA002011,31.95206,118.83552,47,825753.6,3,100
LS6A2E0E2KA001745,32.00769,118.75111,85,983040,3,100
LS5A2DJX4KA001227,31.99937,118.78119,50,871628.8,1,100
LS5A2DJX0KA002813,32.06957,118.76901,77,806092.8,3,99.5
LS5A2AJX6KA003432,37.83218,112.54633,91,897843.2,3,100
LS6A2E0E4KA002850,0,0,93,1009254.44,3,100
LS6A2E0E4KA010186,0,0,44,1074790.4,3,100
LS6A2E0E4KA007448,29.63575,106.47313,56,838860.8,3,100
LS5A2DJX9KA004785,29.72991,106.58692,57,838860.8,3,100
LS6A2E0E6KA008780,38.42842,112.73108,21,950272,3,100
LS5A2DJX0KA002875,31.99655,118.73514,88,1133772.9,3,98.200005
LS6A2E0E1KA009075,29.3267,121.44084,74,1015808,3,100
LS6A2E0E2KA000949,31.94189,118.83736,96,950272,3,100
LS5A2DJX8KA002770,0,0,67,937164.8,3,99.5
LS5A2DJX4KA002801,31.93238,118.81684,93,878182.44,3,100
LS5A2AJX5KA003437,35.08035,111.03453,55,1015808,1,99.8
LS5A2DJX5KA002855,32.08947,118.78695,84,963379.2,3,99.3
LS5A2DJX0KA002407,32.03486,118.78659,80,806092.8,3,100
LS6A2E0E8KA002835,0,0,48,910950.44,3,100
LS6A2E0EXKA002495,31.87101,118.83148,57,806092.8,3,100
LS5A2DJX7KA002498,32.11241,118.80766,96,891289.6,3,91.4
LS5A2AJX4KA003493,35.09879,110.97828,24,1107558.4,3,99.9
LS6A2E0E8KA009168,29.4753,113.22995,27,1166540.9,3,100
LS6A2E0E9KA009728,30.37017,120.17603,33,1042022.44,3,100
LS5A2DJX0KA002536,32.03911,118.89718,67,825753.6,3,89.1
LS6A2E0E9KA000978,32.09862,118.87378,81,1002700.8,3,100
LS5A2DJX0KA002262,29.56153,106.53942,83,1002700.8,3,100
LS6A2E0E6KA001392,32.09424,118.78132,80,1048576,3,100
LS6A2E0E3KA001298,32.0894,118.75374,61,825753.6,3,100
LS5A2DJX8KA002171,32.08028,118.94156,100,819200,3,97.6
LS6A2E0E3KA009112,28.80303,113.08335,69,891289.6,3,100
LS5A2AJX4KA002828,36.08814,120.39116,83,1061683.2,3,98.1
LS5A2DJX9KA002955,31.9048,118.77738,99,878182.44,3,100
LS6A2E0E7KA002518,32.019,118.7618,86,930611.2,3,100
LS6A2E0E5KA002419,31.92815,118.78329,38,1179648,1,100
LS5A2DJX5KA002791,29.56811,106.54268,40,851968,3,100
LS6A2E0E1KA001381,31.90399,118.80467,74,930611.2,3,100
LS6A2E0E4KA001634,32.15045,118.81873,79,845414.44,1,100
LS5A2DJX0KA001208,32.05047,118.75386,89,819200,3,93.5
LS6A2E0E5KA001058,32.0875,118.7486,78,1002700.8,3,100
LS5A2DJX1KA002805,31.95307,118.84401,85,963379.2,3,99.5
LS6A2E0E6KA001117,32.03247,118.7875,54,838860.8,3,100
LS6A2E0E8KA009039,22.55977,113.45823,74,983040,3,100
LS6A2E0E4KA009961,30.3704,120.17568,48,1022361.6,3,100
LS5A2DJX1KA001282,32.00783,118.79814,87,825753.6,3,94.3
LS5A2DJX5KA002807,31.96101,118.86213,88,1081344,3,97.200005
LS6A2E0E3KA002791,31.94382,118.80218,75,1042022.44,3,100
LS6A2E0E0KA001985,32.14205,118.82726,27,897843.2,3,100
LS5A2AJX9KA004056,35.88141,120.01196,44,1179648,3,100
LS6A2E0E3KA002824,32.10027,118.88239,40,1074790.4,3,100
LS5A2DJX5KA003164,32.07693,118.61032,93,858521.6,3,100
LS6A2E0EXKA002531,32.13841,118.98722,72,950272,3,99.9
LS6A2E0E5KA002761,32.06503,118.91908,96,832307.2,3,100
LS6A2E0E6KA002705,31.99269,118.71288,53,1146880,3,100
LS6A2E0E0KA009035,38.41721,112.73336,45,1389363.2,3,100
LS6A2E0E8KA003032,31.90473,118.8988,94,910950.44,3,100
LS5A2DJX7KA002548,31.97157,118.74409,42,963379.2,3,96.700005
LS5A2DJX0KA001242,31.97404,118.79586,76,983040,3,99.5
LS6A2E0E9KA001144,32.06985,118.77916,71,806092.8,3,100
LS6A2E0E2KA002460,32.0251,118.78963,71,996147.2,3,100
LS6A2E0E0KA003221,32.13106,118.97616,80,930611.2,3,100
LS5A2DJX4KA001065,32.07192,118.77866,90,806092.8,3,100
LS6A2E0E5KA007748,29.54044,106.48377,50,851968,3,99.9
LS6A2E0E9KA007526,29.57897,106.51044,70,832307.2,3,100
LS6A2E0E2KA009022,38.46697,112.72598,71,1028915.2,3,100
LS6A2E0E7KA003149,32.0942,118.84897,78,1094451.2,3,100
LS6A2E0E6KA002672,32.11586,118.82719,66,1094451.2,1,100
LS5A2DJXXKA002334,32.09394,118.84462,92,825753.6,3,99.5
LS6A2E0E9KA001368,32.01454,118.75765,87,1048576,3,100
LS5A2DJXXKA002382,29.66779,106.60792,79,924057.6,1,100
LS6A2E0E3KA001009,32.10442,118.77727,77,845414.44,3,100
LS5A2DJX3KA001266,32.07672,118.60994,98,884736,3,99.5
LS5A2DJX7KA002808,32.10802,118.76616,93,838860.8,3,99.9
LS6A2E0E1KA001770,32.07783,118.88004,98,884736,3,100
LS6A2E0E6KA003210,31.99824,118.72127,68,904396.8,3,100
LS6A2E0E0KA003218,32.1141,118.85388,97,1061683.2,3,100
LS6A2E0E2KA002684,32.1237,118.87208,66,1048576,1,100
LS5A2DJX8KA003126,31.93088,118.82217,90,904396.8,3,99.8
LS6A2E0EXKA008989,29.87098,121.61204,74,1120665.6,3,100
LS5A2AJX0KA003409,34.89377,110.43135,62,1068236.9,3,100
LS6A2E0E2KA010106,30.3701,120.17684,42,1048576,3,100
LS6A2E0E6KA001568,32.1458,118.7178,94,845414.44,3,100
LS6A2E0E5KA002405,32.14542,118.98006,63,1048576,3,99.9
LS5A2DJX2KA002554,32.06201,118.91843,90,1009254.44,3,98
LS5A2AJX5KA003423,35.08039,111.03451,48,937164.8,1,100
LS6A2E0E9KA002441,32.12962,118.88021,41,832307.2,1,100
LS6A2E0E4KA001424,32.13157,118.86296,75,1061683.2,1,100
LS6A2E0E4KA009670,30.37054,120.17571,41,1074790.4,3,100
LS5A2AJX2KA004125,27.77175,120.65919,94,969932.8,3,100
LS6A2E0EXKA001590,0,0,87,943718.44,3,100
LS6A2E0E6KA002218,32.22177,118.73644,91,878182.44,3,100
LS6A2E0E7KA002678,31.92556,118.86262,94,956825.6,3,100
LS5A2DJX5KA002855,32.09767,118.7931,81,963379.2,3,99.3
LS6A2E0E4KA001309,32.07819,118.76381,83,1022361.6,3,100
LS6A2E0E6KA001280,32.02481,118.8042,97,806092.8,3,100
LS5A2DJX7KA002257,31.99739,118.76783,85,845414.44,3,100
LS5A2DJXXKA003144,32.03747,118.78409,48,884736,3,88
LS6A2E0E4KA002914,32.04104,118.89509,99,943718.44,3,100
LS6A2E0E7KA002986,32.21983,118.71734,80,917504,3,99.9
LS6A2E0E1KA002532,32.04458,118.76539,80,1015808,3,100
LS5A2AJX4KA002070,29.52635,106.49967,74,1009254.44,1,96.4
LS6A2E0E7KA001739,32.01647,118.73039,38,1035468.8,3,100
LS6A2E0E0KA002909,0,0,90,950272,3,100
LS5A2AJX7KA003455,36.06711,111.50805,99,878182.44,3,99.9
LS6A2E0EXKA001928,32.11915,118.93094,68,865075.2,3,100
LS5A2AJX1KA003418,35.09839,111.05205,59,910950.44,3,100
LS5A2DJX9KA003135,31.88559,118.82576,63,806092.8,3,100
LS6A2E0E7KA001935,32.07717,118.76242,29,1101004.9,3,100
LS6A2E0E4KA009135,29.70621,120.27602,70,969932.8,1,100
LS6A2E0E8KA002799,32.09293,118.7902,56,884736,3,100
LS6A2E0E3KA001916,32.1231,118.82984,66,930611.2,3,100
LS6A2E0E1KA002532,32.04394,118.76019,81,1015808,3,100
LS6A2E0E6KA002784,32.0736,118.75171,96,806092.8,3,100
LS6A2E0E9KA003184,32.12146,118.92982,84,983040,3,100
LS5A2AJX6KA004192,34.97918,111.1835,17,969932.8,3,99.6
LS6A2E0E0KA002103,32.19069,118.71588,95,806092.8,3,100
LS6A2E0EXKA002738,31.96283,118.70435,79,910950.44,3,100
LS6A2E0E0KA009052,29.91338,121.82286,72,1094451.2,3,100
LS6A2E0E2KA000949,31.8904,118.83644,93,950272,3,100
LS5A2DJX0KA001161,32.10763,118.83687,49,904396.8,3,98.4
LS6A2E0E3KA009837,30.37006,120.17663,38,996147.2,3,100
LS5A2DJX9KA003121,31.92917,118.85027,39,924057.6,1,91.700005
LS6A2E0E9KA001144,32.09134,118.78417,69,806092.8,3,100
LS6A2E0E7KA008979,29.93617,121.57096,63,1166540.9,3,100
LS5A2AJX1KA003466,35.08036,111.03454,100,976486.44,3,100
LS6A2E0E1KA002045,32.15345,118.7249,93,1081344,1,100
LS6A2E0E4KA002623,32.10649,118.76514,94,1146880,3,100
LS5A2AJX2KA007056,37.55578,121.29761,11,963379.2,3,100
LS6A2E0E7KA001269,31.90663,118.89102,92,819200,3,100
LS5A2DJXXKA002334,0,0,93,825753.6,3,99.5
LS5A2DJX9KA002261,31.86451,118.68682,25,1336934.4,1,88.700005
LS5A2AJX0KA003491,35.0563,110.97164,65,1146880,3,100
LS6A2E0E7KA010148,30.37016,120.17671,49,950272,3,100
LS5A2DJX8KA002803,31.89582,118.91594,72,825753.6,3,99.9
LS5A2DJX5KA002676,32.05999,118.73166,85,1061683.2,3,100
LS5A2DJXXKA004553,0,0,90,996147.2,3,100
LS6A2E0E0KA002909,0,0,91,950272,3,100
LS6A2E0E4KA003223,32.36461,118.83832,99,884736,3,100
LS6A2E0E1KA000943,32.02554,118.78736,59,1133772.9,3,100
LS5A2DJX4KA002264,31.96363,118.77219,94,1022361.6,3,93.3
LS5A2AJX1KA004634,27.79735,120.66322,61,1068236.9,3,100
LS6A2E0E5KA002713,32.06784,118.7385,79,858521.6,3,100
LS6A2E0E9KA002519,31.9164,118.85066,42,1022361.6,3,100
LS6A2E0EXKA008782,38.41646,112.73515,62,897843.2,3,100
LS6A2E0E0KA001131,31.99808,118.71743,79,989593.6,3,99.9
LS6A2E0E2KA000983,32.06093,118.7465,88,806092.8,3,100
LS5A2DJX0KA002665,31.95566,118.8398,85,871628.8,3,99.6
LS6A2E0E0KA001906,32.01155,118.76352,69,897843.2,3,100
LS5A2DJX4KA002345,0,0,85,806092.8,3,88.4
LS6A2E0E0KA001517,32.11782,118.86219,100,963379.2,4,100
LS6A2E0E3KA001141,0,0,67,845414.44,3,100
LS6A2E0E2KA011014,29.74869,106.63811,68,838860.8,3,100
LS5A2DJX7KA001111,32.13459,118.95071,43,806092.8,1,100
LS6A2E0E6KA008942,29.74364,121.49347,98,884736,1,100
LS6A2E0E3KA001138,32.03799,118.85736,82,956825.6,3,100
LS6A2E0E1KA009433,30.23432,120.0159,34,924057.6,3,100
LS6A2E0E2KA009067,38.46326,112.73231,66,1179648,1,100
LS5A2DJX7KA002596,32.02428,118.82429,97,806092.8,1,100
LS5A2DJX4KA002166,29.57092,106.48448,95,1015808,3,100
LS6A2E0E5KA001156,31.87896,118.8085,81,1035468.8,3,100
LS5A2DJX1KA006367,29.62073,106.57974,42,1068236.9,1,100
LS6A2E0E8KA008828,37.842,112.54253,32,838860.8,3,100
LS6A2E0E9KA002603,32.01294,118.76049,92,891289.6,3,100
LS5A2DJX5KA002905,31.88944,118.88898,57,910950.44,3,99.9
LS5A2DJX7KA002565,31.97401,118.80662,75,924057.6,3,94.5
LS5A2DJX0KA003038,32.08617,118.81145,74,950272,3,100
LS6A2E0E7KA002096,32.0196,118.78165,51,1205862.4,3,100
LS5A2DJXXKA002480,32.15519,118.8758,74,937164.8,3,100
LS6A2E0E1KA001106,31.80036,118.79553,33,1094451.2,3,100
LS6A2E0E8KA008456,29.87282,121.5577,84,910950.44,3,100
LS5A2AJX1KA003693,29.51993,106.56159,93,1055129.6,1,100
LS6A2E0E2KA001230,32.05959,118.79006,85,838860.8,3,100
LS6A2E0E8KA009672,30.37095,120.17599,48,937164.8,3,100
LS6A2E0E5KA001450,32.04144,118.8949,62,950272,1,100
LS6A2E0E6KA009105,38.40865,112.72733,62,930611.2,3,100
LS5A2DJXXKA001202,31.97891,118.8607,70,878182.44,3,99.700005
LS5A2DJX0KA001161,32.11924,118.82038,48,904396.8,3,98.4
LS5A2DJX2KA001114,32.01418,118.77205,34,1068236.9,3,99.6
LS5A2DJX1KA001119,0,0,79,943718.44,3,99.5
LS6A2E0EXKA002075,32.09506,118.85755,71,858521.6,3,100
LS6A2E0E8KA001104,31.94459,118.66524,67,851968,3,100
LS5A2AJX7KA004153,27.79121,120.65741,28,910950.44,3,100
LS6A2E0E8KA002544,32.1014,118.85506,97,865075.2,3,100
LS6A2E0E1KA002594,32.024,118.77606,67,1153433.6,3,100
LS6A2E0E1KA001509,32.05288,118.89908,98,897843.2,3,100
LS6A2E0E9KA000981,31.91533,118.89929,94,806092.8,3,100
LS6A2E0E0KA001016,32.08798,118.79791,76,806092.8,3,100
LS6A2E0E6KA009279,30.21724,120.38867,42,1009254.44,3,100
LS6A2E0E3KA002029,32.07538,118.76199,30,996147.2,3,100
LS5A2DJX4KA001194,32.12442,118.91615,95,1140326.4,3,96.3
LS5A2AJX3KA002030,29.49334,106.48716,71,989593.6,1,99.9
LS5A2AJX2KA002102,29.51299,106.56776,83,865075.2,3,100
LS6A2E0E3KA000944,31.93836,118.82364,94,1114112,3,100
LS6A2E0E9KA009910,30.37087,120.17611,50,996147.2,3,100
LS6A2E0EXKA000973,32.06092,118.74337,96,871628.8,3,100
LS6A2E0E7KA003152,32.09888,118.74598,87,1002700.8,3,100
LS6A2E0E3KA002807,32.03933,118.78336,36,924057.6,3,100
LS6A2E0E8KA002155,32.10116,118.82726,59,924057.6,3,100
LS5A2DJX7KA002467,32.13144,118.97636,85,865075.2,3,100
LS6A2E0E4KA002623,32.09334,118.73711,92,1146880,3,100
LS5A2DJX9KA002969,0,0,86,1009254.44,1,99.3
LS6A2E0E5KA001142,31.97957,118.78066,52,1074790.4,3,100
LS5A2DJX5KA001091,31.90141,118.81682,74,1127219.2,3,99.6
LS5A2DJX7KA002842,31.91752,118.81499,92,865075.2,3,100
LS6A2E0E3KA002628,32.11397,118.85361,94,806092.8,3,100
LS5A2AJX3KA003615,37.81821,112.55558,58,956825.6,3,99.8
LS5A2DJX5KA004525,29.52327,106.44183,90,983040,3,98.700005
LS6A2E0EXKA001024,31.94636,118.85411,85,904396.8,1,100
LS5A2AJX7KA003357,34.18673,108.94104,58,963379.2,3,98
LS6A2E0E2KA002782,32.00839,118.76032,93,825753.6,3,100
LS5A2DJX5KA002807,31.93566,118.81625,85,1081344,3,97.200005
LS6A2E0E5KA002789,31.91186,118.84259,99,937164.8,3,100
LS5A2DJX1KA002741,31.94289,118.85133,85,1068236.9,3,100
LS6A2E0EXKA002433,32.04679,118.76717,76,806092.8,3,100
LS5A2AJX7KA003956,35.44207,119.48104,43,1022361.6,3,97.9
LS5A2DJXXKA002477,31.91192,118.83115,92,1061683.2,3,89.6
LS5A2DJX0KA002553,32.00747,118.72724,86,819200,3,100
LS5A2DJXXKA001068,31.91321,118.93535,81,1225523.2,1,99.5
LS6A2E0E5KA001013,31.91146,118.85936,71,871628.8,3,100
LS5A2DJX8KA002817,32.15349,118.72488,92,851968,1,97.4
LS5A2AJX4KA003462,35.07763,111.03193,49,1146880,1,99.5
LS6A2E0E0KA003204,32.01869,118.78345,63,924057.6,3,100
LS6A2E0EXKA009849,30.37048,120.17594,48,1015808,3,100
LS6A2E0EXKA009432,30.32174,120.1485,50,924057.6,3,100
LS6A2E0E7KA001336,31.93136,118.85434,96,1192755.2,3,100
LS6A2E0E4KA003125,32.06364,118.77308,53,943718.44,3,99.9
LS5A2DJX0KA004349,29.53662,106.55287,79,819200,3,99.6
LS5A2DJX5KA001012,32.03869,118.79845,92,838860.8,3,100
LS5A2AJX8KA003643,31.25711,111.24432,20,1225523.2,1,100
LS5A2DJX9KA002485,32.12043,118.86825,68,806092.8,3,88.700005
LS5A2AJX0KA004172,27.63586,120.56331,74,963379.2,3,99
LS5A2DJX6KA004596,29.48868,106.45368,100,851968,3,99.5
LS6A2E0E5KA002856,32.10382,118.81404,100,878182.44,3,100
LS6A2E0E3KA009045,29.73163,121.40479,93,1022361.6,3,100
LS5A2DJX7KA001089,32.07957,118.7793,89,1022361.6,3,95.3
LS6A2E0EXKA002531,32.13838,118.98719,72,950272,3,99.9
LS6A2E0E9KA002049,32.23254,118.74892,71,989593.6,3,100
LS6A2E0E3KA001964,32.09297,118.90161,24,871628.8,3,100
LS5A2DJX0KA002665,31.9485,118.81607,87,871628.8,3,99.6
LS5A2DJX2KA002490,32.03588,118.7159,54,963379.2,3,98.6
LS6A2E0E9KA001175,31.92514,118.86262,76,989593.6,3,100
LS6A2E0E2KA001485,32.09008,118.79596,34,845414.44,3,100
LS6A2E0E8KA007307,29.52849,106.55142,71,930611.2,3,100
LS6A2E0E7KA002941,32.12237,118.71556,38,1094451.2,3,100
LS5A2DJX6KA001245,32.11747,118.7646,78,1015808,3,98.6
LS5A2DJX4KA002099,32.04378,118.63794,92,950272,3,97.8
LS6A2E0E5KA002081,32.09443,118.76602,55,1068236.9,3,99.9
LS6A2E0E6KA002462,32.06518,118.628,71,825753.6,3,100
LS6A2E0E0KA009794,30.37018,120.17683,51,969932.8,3,100
LS6A2E0E9KA002973,32.16655,118.66691,80,865075.2,3,100
LS5A2DJX4KA002118,32.06564,118.63215,53,917504,3,94.6
LS5A2DJX5KA002516,32.08953,118.8222,97,910950.44,3,100
LS6A2E0E5KA002887,0,0,22,851968,3,100
LS6A2E0E0KA002425,31.98248,118.70776,68,943718.44,3,100
LS6A2E0E5KA007555,29.51092,106.65167,98,1015808,3,100
LS6A2E0E9KA003086,32.15694,118.85999,93,904396.8,3,100
LS6A2E0E7KA002423,32.10626,118.82597,95,884736,3,100
LS6A2E0EXKA009849,30.3704,120.17601,48,1015808,3,100
